timestamp,epoch,cost,mse,rmse,mae,max_err,psnr,ssim
1787377812.0561612,0,0.0,0.10992896817133177,0.33155537723181594,0.26878334412971333,0.9960784912109375,9.588878479379687,0.012290004640817642
1787377812.766827,9,0.0975312665104866,0.034951863392220374,0.18695417457821148,0.1548621745914831,0.8995858281850815,14.56529665314477,0.2251250147819519
1787377813.5168412,27,0.047828029841184616,0.005565725598071514,0.07460379077547946,0.05693389858528718,0.6997297257184982,22.544782080622994,0.49419522285461426
1787377814.2551417,54,0.014995962381362915,0.003250807459798235,0.05701585270605216,0.04022234004407077,0.6578940898180008,24.880087517583377,0.6187479496002197
1787377815.0059192,80,0.19745641946792603,0.0032677056469978608,0.057163849126855175,0.04055020370515581,0.6218718588352203,24.857570707751428,0.6305601596832275
1787377815.76426,114,0.011342254467308521,0.0030910203306845937,0.05559694533591386,0.03833294976978883,0.6394979804754257,25.098981379445693,0.6412048935890198
1787377816.4181738,157,0.009196430444717407,0.0030600337198654023,0.055317571528994317,0.0381041837726849,0.6596630364656448,25.14273787260651,0.646386444568634
1787377817.1605434,183,0.008193708956241608,0.003042758392975456,0.05516120369404076,0.037833149631892916,0.6597672998905182,25.16732530393156,0.6488004326820374
1787377817.9344566,212,0.19634653627872467,0.0030354061772122536,0.05509452039188883,0.03775215650243548,0.648853063583374,25.177831858275045,0.6498323082923889
1787377818.677006,280,0.005951666738837957,0.0030200637104447676,0.05495510631820093,0.037522814208856815,0.6629092544317245,25.19983894686467,0.6506950855255127
1787377819.3606088,320,0.19639576971530914,0.003003316407648985,0.05480252190957078,0.03729213317679487,0.6560164541006088,25.22398910734223,0.6517868638038635
1787377820.087135,365,0.19620655477046967,0.0030073094747804065,0.054838941225924545,0.03726309782664345,0.6648454070091248,25.218218769547352,0.651652991771698
1787377820.7865,415,0.004936820827424526,0.002998939721633424,0.054762575922188174,0.03706912761438724,0.6629499346017838,25.23032262991353,0.6522312760353088
1787377821.4840398,471,0.0051106601022183895,0.002987445887711436,0.05465753276275317,0.036986229114381215,0.6687654405832291,25.24699951899684,0.6536702513694763
1787377822.1985905,533,0.196156308054924,0.0029871199570833703,0.054654551110437,0.03700633835012796,0.6545315831899643,25.247473360814055,0.653897762298584
1787377823.1437678,602,0.19624583423137665,0.0029919809119018453,0.054699002841933464,0.03706041341265712,0.6692464649677277,25.240411809831063,0.6537424325942993
1787377823.8315787,602,0.19624583423137665,0.0029919809119018453,0.054699002841933464,0.03706041341265712,0.6692464649677277,25.240411809831063,0.6537424325942993
1787377824.545904,678,0.003931022249162197,0.0029849989223851765,0.05463514365667191,0.03701467778179804,0.659215584397316,25.250558207912505,0.6544485688209534
