timestamp,epoch,cost,mse,rmse,mae,max_err,psnr,ssim
1787403215.4082718,0,0.0,0.06151738081979869,0.2480269759921261,0.18358153490238882,1.0,12.110021626811406,0.029079904779791832
1787403216.150973,9,0.10078462958335876,0.03000268534129038,0.17321283249600875,0.14675925692131167,1.1279359608888626,15.228398726445127,0.17813152074813843
1787403216.8561506,27,0.04606781527400017,0.0032739571697736314,0.05721850373588627,0.04358756377565943,0.8469771295785904,24.849270057158922,0.593951940536499
1787403217.6097157,54,0.013981650583446026,0.0007735377765638126,0.027812547106725278,0.017967851182332708,0.7615176141262054,31.115184714056237,0.8600993156433105
1787403218.360867,80,0.15843848884105682,0.0006657153752286896,0.025801460718895153,0.01555648751659315,0.7912139743566513,31.76711411752435,0.8909270167350769
1787403219.1060948,114,0.008897530846297741,0.0005947483290987548,0.02438746253915636,0.013929275183024482,0.8161523640155792,32.25666768566333,0.9016332626342773
1787403219.8433597,157,0.00715775927528739,0.0005517922221535995,0.023490258026543673,0.012543544436465227,0.7820847630500793,32.58224424520188,0.9171295762062073
1787403220.5829258,183,0.006822448689490557,0.0005341725919720664,0.023112174107428024,0.011906499720633512,0.7967413365840912,32.72318398174,0.9185507893562317
1787403221.3803117,244,0.006279970984905958,0.0005209413807022204,0.022824140305873965,0.011422467114790967,0.7794426083564758,32.832111423771664,0.9232771992683411
1787403222.112647,280,0.00521440664306283,0.0005193826626535745,0.022789968465392278,0.011318611980843904,0.7816821485757828,32.84512550608986,0.9240851402282715
1787403222.8242683,320,0.15823820233345032,0.0005109462969304022,0.022604121237738976,0.01105570611633935,0.7711790502071381,32.91624742985553,0.9254467487335205
1787403223.5425892,365,0.15818794071674347,0.0005088282573029735,0.022557221843635213,0.010896091285731768,0.7826940715312958,32.934287776400936,0.9267429709434509
1787403224.2626345,415,0.004337370861321688,0.0005017254837300932,0.022399229534296333,0.010604094057251344,0.7656307816505432,32.995338386971596,0.9275278449058533
1787403224.9926858,471,0.003742637112736702,0.0004973008695328162,0.022300243710166402,0.010474534621784033,0.7741990685462952,33.03380780521752,0.928591251373291
1787403225.697261,533,0.1582610160112381,0.0004988788501788813,0.022335596033660737,0.010498391962747504,0.7689409852027893,33.02004906451505,0.9288070797920227
1787403226.4512656,602,0.1581825464963913,0.0004954100533684053,0.02225780881777012,0.010361173552906137,0.7692405879497528,33.050351836565675,0.9293422698974609
1787403227.422583,678,0.003207186469808221,0.0004924821738857175,0.022191939389916274,0.010216884406952564,0.7728877067565918,33.07609483862566,0.9301314949989319
1787403228.0882685,678,0.003207186469808221,0.0004924821738857175,0.022191939389916274,0.010216884406952564,0.7728877067565918,33.07609483862566,0.9301314949989319
1787403228.7744284,762,0.003040290204808116,0.0004902525756509816,0.022141647988597902,0.010093409330626909,0.7682885974645615,33.09580114990855,0.9305613040924072
1787403229.6338973,855,0.0027613539714366198,0.0004904422033256214,0.02214592972366754,0.010087554336226212,0.7721987217664719,33.09412164138073,0.9305915832519531
1787403230.3184588,855,0.0027613539714366198,0.0004904422033256214,0.02214592972366754,0.010087554336226212,0.7721987217664719,33.09412164138073,0.9305915832519531
1787403230.9432688,958,0.002801387570798397,0.00048824499979372197,0.02209626664832143,0.009952272245315173,0.7686252743005753,33.113621947191525,0.9311746954917908
1787403231.63098,958,0.002801387570798397,0.00048824499979372197,0.02209626664832143,0.009952272245315173,0.7686252743005753,33.113621947191525,0.9311746954917908
1787403232.3676398,1072,0.0026812937576323748,0.00048719468095189707,0.022072486967985666,0.009945833970586597,0.7622321993112564,33.12297460901456,0.9314375519752502
1787403233.0508366,1072,0.0026812937576323748,0.00048719468095189707,0.022072486967985666,0.009945833970586597,0.7622321993112564,33.12297460901456,0.9314375519752502
1787403233.9498565,1198,0.002556720282882452,0.0004889919108998976,0.02211316148586397,0.010038018323743144,0.7683364450931549,33.106983239574625,0.9313916563987732
1787403234.60283,1198,0.002556720282882452,0.0004889919108998976,0.02211316148586397,0.010038018323743144,0.7683364450931549,33.106983239574625,0.9313916563987732
1787403235.6634996,1337,0.15819285809993744,0.0004847930296656373,0.022018016024738407,0.009766372244572325,0.7680745720863342,33.14443632009218,0.9320035576820374
1787403236.298803,1337,0.15819285809993744,0.0004847930296656373,0.022018016024738407,0.009766372244572325,0.7680745720863342,33.14443632009218,0.9320035576820374
1787403237.585051,1487,0.15824688971042633,0.0004852670904987005,0.022028778688313624,0.009799128577900117,0.7712727189064026,33.140191591897484,0.9319651126861572
1787403238.2901454,1487,0.15824688971042633,0.0004852670904987005,0.022028778688313624,0.009799128577900117,0.7712727189064026,33.140191591897484,0.9319651126861572
1787403239.3982728,1637,0.1582031399011612,0.0004853230377355419,0.02203004851868334,0.009769673888126941,0.7667426615953445,33.13969091688597,0.9321351647377014
1787403240.100508,1637,0.1582031399011612,0.0004853230377355419,0.02203004851868334,0.009769673888126941,0.7667426615953445,33.13969091688597,0.9321351647377014
1787403241.2122436,1787,0.1582404524087906,0.00048323378606891353,0.021982579149611027,0.009688511459076832,0.7737286984920502,33.15842707921477,0.9322996735572815
